duplicate_group,file,group_size,recommendation
384,satelite/dashboard/src/app/[lang]/compare/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
385,dashboard/src/app/[lang]/dashboard/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
385,satelite/dashboard/src/app/[lang]/dashboard/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
386,dashboard/src/app/[lang]/discoveries/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
386,satelite/dashboard/src/app/[lang]/discoveries/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
387,dashboard/src/app/[lang]/interactive/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
387,satelite/dashboard/src/app/[lang]/interactive/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
388,dashboard/src/app/[lang]/learn/LearnPageClient.tsx,2,choose canonical owner; archive/delete duplicate only after approval
388,satelite/dashboard/src/app/[lang]/learn/LearnPageClient.tsx,2,choose canonical owner; archive/delete duplicate only after approval
389,dashboard/src/app/[lang]/learn/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
389,satelite/dashboard/src/app/[lang]/learn/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
390,dashboard/src/app/[lang]/mathematics/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
390,satelite/dashboard/src/app/[lang]/mathematics/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
391,dashboard/src/app/[lang]/physics/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
391,satelite/dashboard/src/app/[lang]/physics/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
392,dashboard/src/app/[lang]/quantum/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
392,satelite/dashboard/src/app/[lang]/quantum/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
393,dashboard/src/app/[lang]/dashboard/benchmark/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
393,satelite/dashboard/src/app/[lang]/dashboard/benchmark/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
394,dashboard/src/app/[lang]/dashboard/log/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
394,satelite/dashboard/src/app/[lang]/dashboard/log/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
395,dashboard/src/app/[lang]/dashboard/roadmap/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
395,satelite/dashboard/src/app/[lang]/dashboard/roadmap/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
396,dashboard/src/app/[lang]/dashboard/scientific-log/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
396,satelite/dashboard/src/app/[lang]/dashboard/scientific-log/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
397,dashboard/src/app/[lang]/dashboard/timeline/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
397,satelite/dashboard/src/app/[lang]/dashboard/timeline/page.tsx,2,choose canonical owner; archive/delete duplicate only after approval
398,dashboard/src/app/[lang]/dashboard/timeline/TimelineClient.tsx,2,choose canonical owner; archive/delete duplicate only after approval
398,satelite/dashboard/src/app/[lang]/dashboard/timeline/TimelineClient.tsx,2,choose canonical owner; archive/delete duplicate only after approval
399,dashboard/src/components/cinematic/AmbientBackground.tsx,2,choose canonical owner; archive/delete duplicate only after approval
399,satelite/dashboard/src/components/cinematic/AmbientBackground.tsx,2,choose canonical owner; archive/delete duplicate only after approval
400,dashboard/src/components/cinematic/AuroraLayer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
400,satelite/dashboard/src/components/cinematic/AuroraLayer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
401,dashboard/src/components/cinematic/DynamicGlow.tsx,2,choose canonical owner; archive/delete duplicate only after approval
401,satelite/dashboard/src/components/cinematic/DynamicGlow.tsx,2,choose canonical owner; archive/delete duplicate only after approval
402,dashboard/src/components/cinematic/FloatingParticles.tsx,2,choose canonical owner; archive/delete duplicate only after approval
402,satelite/dashboard/src/components/cinematic/FloatingParticles.tsx,2,choose canonical owner; archive/delete duplicate only after approval
403,dashboard/src/components/cinematic/NoiseTexture.tsx,2,choose canonical owner; archive/delete duplicate only after approval
403,satelite/dashboard/src/components/cinematic/NoiseTexture.tsx,2,choose canonical owner; archive/delete duplicate only after approval
404,dashboard/src/components/cinematic/RadialIllumination.tsx,2,choose canonical owner; archive/delete duplicate only after approval
404,satelite/dashboard/src/components/cinematic/RadialIllumination.tsx,2,choose canonical owner; archive/delete duplicate only after approval
405,dashboard/src/components/cinematic/ScientificGrid.tsx,2,choose canonical owner; archive/delete duplicate only after approval
405,satelite/dashboard/src/components/cinematic/ScientificGrid.tsx,2,choose canonical owner; archive/delete duplicate only after approval
406,dashboard/src/components/dashboard/BenchmarkChart.tsx,2,choose canonical owner; archive/delete duplicate only after approval
406,satelite/dashboard/src/components/dashboard/BenchmarkChart.tsx,2,choose canonical owner; archive/delete duplicate only after approval
407,dashboard/src/components/dashboard/KPICard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
407,satelite/dashboard/src/components/dashboard/KPICard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
408,dashboard/src/components/educational/ConceptDetailModal.tsx,2,choose canonical owner; archive/delete duplicate only after approval
408,satelite/dashboard/src/components/educational/ConceptDetailModal.tsx,2,choose canonical owner; archive/delete duplicate only after approval
409,dashboard/src/components/educational/ConceptVisualizer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
409,satelite/dashboard/src/components/educational/ConceptVisualizer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
410,dashboard/src/components/educational/ExplainLikeIm15.tsx,2,choose canonical owner; archive/delete duplicate only after approval
410,satelite/dashboard/src/components/educational/ExplainLikeIm15.tsx,2,choose canonical owner; archive/delete duplicate only after approval
411,dashboard/src/components/educational/GuidedConceptFlow.tsx,2,choose canonical owner; archive/delete duplicate only after approval
411,satelite/dashboard/src/components/educational/GuidedConceptFlow.tsx,2,choose canonical owner; archive/delete duplicate only after approval
412,dashboard/src/components/educational/InteractiveAnalogy.tsx,2,choose canonical owner; archive/delete duplicate only after approval
412,satelite/dashboard/src/components/educational/InteractiveAnalogy.tsx,2,choose canonical owner; archive/delete duplicate only after approval
413,dashboard/src/components/educational/LearningTooltip.tsx,2,choose canonical owner; archive/delete duplicate only after approval
413,satelite/dashboard/src/components/educational/LearningTooltip.tsx,2,choose canonical owner; archive/delete duplicate only after approval
414,dashboard/src/components/educational/ProgressiveExplanation.tsx,2,choose canonical owner; archive/delete duplicate only after approval
414,satelite/dashboard/src/components/educational/ProgressiveExplanation.tsx,2,choose canonical owner; archive/delete duplicate only after approval
415,dashboard/src/components/educational/ScientificStory.tsx,2,choose canonical owner; archive/delete duplicate only after approval
415,satelite/dashboard/src/components/educational/ScientificStory.tsx,2,choose canonical owner; archive/delete duplicate only after approval
416,dashboard/src/components/educational/StepByStepDiscovery.tsx,2,choose canonical owner; archive/delete duplicate only after approval
416,satelite/dashboard/src/components/educational/StepByStepDiscovery.tsx,2,choose canonical owner; archive/delete duplicate only after approval
417,dashboard/src/components/interactive/DynamicSystemSimulator.tsx,2,choose canonical owner; archive/delete duplicate only after approval
417,satelite/dashboard/src/components/interactive/DynamicSystemSimulator.tsx,2,choose canonical owner; archive/delete duplicate only after approval
418,dashboard/src/components/interactive/EmbeddingExplorer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
418,satelite/dashboard/src/components/interactive/EmbeddingExplorer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
419,dashboard/src/components/interactive/GeometryVisualizer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
419,satelite/dashboard/src/components/interactive/GeometryVisualizer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
420,dashboard/src/components/interactive/ModelComparator.tsx,2,choose canonical owner; archive/delete duplicate only after approval
420,satelite/dashboard/src/components/interactive/ModelComparator.tsx,2,choose canonical owner; archive/delete duplicate only after approval
421,dashboard/src/components/interactive/NoiseVisualizer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
421,satelite/dashboard/src/components/interactive/NoiseVisualizer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
422,dashboard/src/components/interactive/SignalPlayground.tsx,2,choose canonical owner; archive/delete duplicate only after approval
422,satelite/dashboard/src/components/interactive/SignalPlayground.tsx,2,choose canonical owner; archive/delete duplicate only after approval
423,dashboard/src/components/layout/AdaptiveSidebar.tsx,2,choose canonical owner; archive/delete duplicate only after approval
423,satelite/dashboard/src/components/layout/AdaptiveSidebar.tsx,2,choose canonical owner; archive/delete duplicate only after approval
424,dashboard/src/components/layout/Breadcrumbs.tsx,2,choose canonical owner; archive/delete duplicate only after approval
424,satelite/dashboard/src/components/layout/Breadcrumbs.tsx,2,choose canonical owner; archive/delete duplicate only after approval
425,dashboard/src/components/layout/DomainSelector.tsx,2,choose canonical owner; archive/delete duplicate only after approval
425,satelite/dashboard/src/components/layout/DomainSelector.tsx,2,choose canonical owner; archive/delete duplicate only after approval
426,dashboard/src/components/layout/ExperimentalDock.tsx,2,choose canonical owner; archive/delete duplicate only after approval
426,satelite/dashboard/src/components/layout/ExperimentalDock.tsx,2,choose canonical owner; archive/delete duplicate only after approval
427,dashboard/src/components/layout/FocusMode.tsx,2,choose canonical owner; archive/delete duplicate only after approval
427,satelite/dashboard/src/components/layout/FocusMode.tsx,2,choose canonical owner; archive/delete duplicate only after approval
428,dashboard/src/components/layout/Header.tsx,2,choose canonical owner; archive/delete duplicate only after approval
428,satelite/dashboard/src/components/layout/Header.tsx,2,choose canonical owner; archive/delete duplicate only after approval
429,dashboard/src/components/layout/Sidebar.tsx,2,choose canonical owner; archive/delete duplicate only after approval
429,satelite/dashboard/src/components/layout/Sidebar.tsx,2,choose canonical owner; archive/delete duplicate only after approval
430,dashboard/src/components/motion/AnimatedCounter.tsx,2,choose canonical owner; archive/delete duplicate only after approval
430,satelite/dashboard/src/components/motion/AnimatedCounter.tsx,2,choose canonical owner; archive/delete duplicate only after approval
431,dashboard/src/components/motion/FadeIn.tsx,2,choose canonical owner; archive/delete duplicate only after approval
431,satelite/dashboard/src/components/motion/FadeIn.tsx,2,choose canonical owner; archive/delete duplicate only after approval
432,dashboard/src/components/motion/MorphingCard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
432,satelite/dashboard/src/components/motion/MorphingCard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
433,dashboard/src/components/motion/Reveal.tsx,2,choose canonical owner; archive/delete duplicate only after approval
433,satelite/dashboard/src/components/motion/Reveal.tsx,2,choose canonical owner; archive/delete duplicate only after approval
434,dashboard/src/components/motion/ScrollReveal.tsx,2,choose canonical owner; archive/delete duplicate only after approval
434,satelite/dashboard/src/components/motion/ScrollReveal.tsx,2,choose canonical owner; archive/delete duplicate only after approval
435,dashboard/src/components/motion/StaggerContainer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
435,satelite/dashboard/src/components/motion/StaggerContainer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
436,dashboard/src/components/scientific/CertificationStatusCard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
436,satelite/dashboard/src/components/scientific/CertificationStatusCard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
437,dashboard/src/components/scientific/ConceptBreakdown.tsx,2,choose canonical owner; archive/delete duplicate only after approval
437,satelite/dashboard/src/components/scientific/ConceptBreakdown.tsx,2,choose canonical owner; archive/delete duplicate only after approval
438,dashboard/src/components/scientific/ConfidenceBadge.tsx,2,choose canonical owner; archive/delete duplicate only after approval
438,satelite/dashboard/src/components/scientific/ConfidenceBadge.tsx,2,choose canonical owner; archive/delete duplicate only after approval
439,dashboard/src/components/scientific/CriticalRegionDetector.tsx,2,choose canonical owner; archive/delete duplicate only after approval
439,satelite/dashboard/src/components/scientific/CriticalRegionDetector.tsx,2,choose canonical owner; archive/delete duplicate only after approval
440,dashboard/src/components/scientific/DiscoveryCard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
440,satelite/dashboard/src/components/scientific/DiscoveryCard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
441,dashboard/src/components/scientific/DiscoveryHero.tsx,2,choose canonical owner; archive/delete duplicate only after approval
441,satelite/dashboard/src/components/scientific/DiscoveryHero.tsx,2,choose canonical owner; archive/delete duplicate only after approval
442,dashboard/src/components/scientific/EvidencePanel.tsx,2,choose canonical owner; archive/delete duplicate only after approval
442,satelite/dashboard/src/components/scientific/EvidencePanel.tsx,2,choose canonical owner; archive/delete duplicate only after approval
443,dashboard/src/components/scientific/ExperimentMetadataPanel.tsx,2,choose canonical owner; archive/delete duplicate only after approval
443,satelite/dashboard/src/components/scientific/ExperimentMetadataPanel.tsx,2,choose canonical owner; archive/delete duplicate only after approval
444,dashboard/src/components/scientific/ExperimentReplayTimeline.tsx,2,choose canonical owner; archive/delete duplicate only after approval
444,satelite/dashboard/src/components/scientific/ExperimentReplayTimeline.tsx,2,choose canonical owner; archive/delete duplicate only after approval
445,dashboard/src/components/scientific/ExportExperimentButton.tsx,2,choose canonical owner; archive/delete duplicate only after approval
445,satelite/dashboard/src/components/scientific/ExportExperimentButton.tsx,2,choose canonical owner; archive/delete duplicate only after approval
446,dashboard/src/components/scientific/FormulaCard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
446,satelite/dashboard/src/components/scientific/FormulaCard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
447,dashboard/src/components/scientific/HypothesisTracker.tsx,2,choose canonical owner; archive/delete duplicate only after approval
447,satelite/dashboard/src/components/scientific/HypothesisTracker.tsx,2,choose canonical owner; archive/delete duplicate only after approval
448,dashboard/src/components/scientific/InsightCard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
448,satelite/dashboard/src/components/scientific/InsightCard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
449,dashboard/src/components/scientific/InteractiveEquation.tsx,2,choose canonical owner; archive/delete duplicate only after approval
449,satelite/dashboard/src/components/scientific/InteractiveEquation.tsx,2,choose canonical owner; archive/delete duplicate only after approval
450,dashboard/src/components/scientific/KinematicDerivativesChart.tsx,2,choose canonical owner; archive/delete duplicate only after approval
450,satelite/dashboard/src/components/scientific/KinematicDerivativesChart.tsx,2,choose canonical owner; archive/delete duplicate only after approval
451,dashboard/src/components/scientific/LatentEvolutionPlayer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
451,satelite/dashboard/src/components/scientific/LatentEvolutionPlayer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
452,dashboard/src/components/scientific/LiveTelemetryConsole.tsx,2,choose canonical owner; archive/delete duplicate only after approval
452,satelite/dashboard/src/components/scientific/LiveTelemetryConsole.tsx,2,choose canonical owner; archive/delete duplicate only after approval
453,dashboard/src/components/scientific/ManifoldCollapsePlayer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
453,satelite/dashboard/src/components/scientific/ManifoldCollapsePlayer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
454,dashboard/src/components/scientific/MethodologyExplorer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
454,satelite/dashboard/src/components/scientific/MethodologyExplorer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
455,dashboard/src/components/scientific/NoiseRobustnessObservatory.tsx,2,choose canonical owner; archive/delete duplicate only after approval
455,satelite/dashboard/src/components/scientific/NoiseRobustnessObservatory.tsx,2,choose canonical owner; archive/delete duplicate only after approval
456,dashboard/src/components/scientific/RelatedResearchPanel.tsx,2,choose canonical owner; archive/delete duplicate only after approval
456,satelite/dashboard/src/components/scientific/RelatedResearchPanel.tsx,2,choose canonical owner; archive/delete duplicate only after approval
457,dashboard/src/components/scientific/ResearchNarrative.tsx,2,choose canonical owner; archive/delete duplicate only after approval
457,satelite/dashboard/src/components/scientific/ResearchNarrative.tsx,2,choose canonical owner; archive/delete duplicate only after approval
458,dashboard/src/components/scientific/ScientificLog.tsx,2,choose canonical owner; archive/delete duplicate only after approval
458,satelite/dashboard/src/components/scientific/ScientificLog.tsx,2,choose canonical owner; archive/delete duplicate only after approval
459,dashboard/src/components/scientific/ScientificObservabilityDashboard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
459,satelite/dashboard/src/components/scientific/ScientificObservabilityDashboard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
460,dashboard/src/components/scientific/ScientificRegressionPanel.tsx,2,choose canonical owner; archive/delete duplicate only after approval
460,satelite/dashboard/src/components/scientific/ScientificRegressionPanel.tsx,2,choose canonical owner; archive/delete duplicate only after approval
461,dashboard/src/components/scientific/ScientificTrendChart.tsx,2,choose canonical owner; archive/delete duplicate only after approval
461,satelite/dashboard/src/components/scientific/ScientificTrendChart.tsx,2,choose canonical owner; archive/delete duplicate only after approval
462,dashboard/src/components/scientific/StabilityHeatmap.tsx,2,choose canonical owner; archive/delete duplicate only after approval
462,satelite/dashboard/src/components/scientific/StabilityHeatmap.tsx,2,choose canonical owner; archive/delete duplicate only after approval
463,dashboard/src/components/scientific/SweepComparisonPanel.tsx,2,choose canonical owner; archive/delete duplicate only after approval
463,satelite/dashboard/src/components/scientific/SweepComparisonPanel.tsx,2,choose canonical owner; archive/delete duplicate only after approval
464,dashboard/src/components/scientific/Timeline.tsx,2,choose canonical owner; archive/delete duplicate only after approval
464,satelite/dashboard/src/components/scientific/Timeline.tsx,2,choose canonical owner; archive/delete duplicate only after approval
465,dashboard/src/components/ui/AmbientBorder.tsx,2,choose canonical owner; archive/delete duplicate only after approval
465,satelite/dashboard/src/components/ui/AmbientBorder.tsx,2,choose canonical owner; archive/delete duplicate only after approval
466,dashboard/src/components/ui/AnimatedBorder.tsx,2,choose canonical owner; archive/delete duplicate only after approval
466,satelite/dashboard/src/components/ui/AnimatedBorder.tsx,2,choose canonical owner; archive/delete duplicate only after approval
467,dashboard/src/components/ui/ComplexitySwitcher.tsx,2,choose canonical owner; archive/delete duplicate only after approval
467,satelite/dashboard/src/components/ui/ComplexitySwitcher.tsx,2,choose canonical owner; archive/delete duplicate only after approval
468,dashboard/src/components/ui/FocusContainer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
468,satelite/dashboard/src/components/ui/FocusContainer.tsx,2,choose canonical owner; archive/delete duplicate only after approval
469,dashboard/src/components/ui/GlassCard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
469,satelite/dashboard/src/components/ui/GlassCard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
470,dashboard/src/components/ui/GlassPanel.tsx,2,choose canonical owner; archive/delete duplicate only after approval
470,satelite/dashboard/src/components/ui/GlassPanel.tsx,2,choose canonical owner; archive/delete duplicate only after approval
471,dashboard/src/components/ui/KaTeX.tsx,2,choose canonical owner; archive/delete duplicate only after approval
471,satelite/dashboard/src/components/ui/KaTeX.tsx,2,choose canonical owner; archive/delete duplicate only after approval
472,dashboard/src/components/ui/LanguageSwitcher.tsx,2,choose canonical owner; archive/delete duplicate only after approval
472,satelite/dashboard/src/components/ui/LanguageSwitcher.tsx,2,choose canonical owner; archive/delete duplicate only after approval
473,dashboard/src/components/ui/PremiumCard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
473,satelite/dashboard/src/components/ui/PremiumCard.tsx,2,choose canonical owner; archive/delete duplicate only after approval
474,dashboard/src/components/ui/ScientificSurface.tsx,2,choose canonical owner; archive/delete duplicate only after approval
474,satelite/dashboard/src/components/ui/ScientificSurface.tsx,2,choose canonical owner; archive/delete duplicate only after approval
475,dashboard/src/components/ui/StatusIndicator.tsx,2,choose canonical owner; archive/delete duplicate only after approval
475,satelite/dashboard/src/components/ui/StatusIndicator.tsx,2,choose canonical owner; archive/delete duplicate only after approval
476,dashboard/src/lib/i18n/dictionaries.ts,2,choose canonical owner; archive/delete duplicate only after approval
476,satelite/dashboard/src/lib/i18n/dictionaries.ts,2,choose canonical owner; archive/delete duplicate only after approval
477,dashboard/src/lib/realtime/index.ts,2,choose canonical owner; archive/delete duplicate only after approval
477,satelite/dashboard/src/lib/realtime/index.ts,2,choose canonical owner; archive/delete duplicate only after approval
478,dashboard/src/lib/utils/cn.ts,2,choose canonical owner; archive/delete duplicate only after approval
478,satelite/dashboard/src/lib/utils/cn.ts,2,choose canonical owner; archive/delete duplicate only after approval
479,outputs/20260601_181428_DVRFa6/hall_of_fame.csv,2,choose canonical owner; archive/delete duplicate only after approval
479,outputs/20260601_181428_DVRFa6/hall_of_fame.csv.bak,2,choose canonical owner; archive/delete duplicate only after approval
480,outputs/20260601_183744_cUWRpJ/hall_of_fame.csv,2,choose canonical owner; archive/delete duplicate only after approval
480,outputs/20260601_183744_cUWRpJ/hall_of_fame.csv.bak,2,choose canonical owner; archive/delete duplicate only after approval
481,papers/system/appendix_ev3_formal.tex,2,choose canonical owner; archive/delete duplicate only after approval
481,physics/papers/appendix_ev3_formal.tex,2,choose canonical owner; archive/delete duplicate only after approval
482,papers/system/representation_aware_system_identification.aux,2,choose canonical owner; archive/delete duplicate only after approval
482,physics/papers/representation_aware_system_identification.aux,2,choose canonical owner; archive/delete duplicate only after approval
483,papers/system/representation_aware_system_identification.bbl,2,choose canonical owner; archive/delete duplicate only after approval
483,physics/papers/representation_aware_system_identification.bbl,2,choose canonical owner; archive/delete duplicate only after approval
484,papers/system/representation_aware_system_identification.blg,2,choose canonical owner; archive/delete duplicate only after approval
484,physics/papers/representation_aware_system_identification.blg,2,choose canonical owner; archive/delete duplicate only after approval
485,papers/system/representation_aware_system_identification.log,2,choose canonical owner; archive/delete duplicate only after approval
485,physics/papers/representation_aware_system_identification.log,2,choose canonical owner; archive/delete duplicate only after approval
486,papers/system/representation_aware_system_identification.out,2,choose canonical owner; archive/delete duplicate only after approval
486,physics/papers/representation_aware_system_identification.out,2,choose canonical owner; archive/delete duplicate only after approval
487,papers/system/representation_aware_system_identification.tex,2,choose canonical owner; archive/delete duplicate only after approval
487,physics/papers/representation_aware_system_identification.tex,2,choose canonical owner; archive/delete duplicate only after approval
488,physics/artifacts/ablation_results.csv,2,choose canonical owner; archive/delete duplicate only after approval
488,physics/results/phase8b/ablation_report.csv,2,choose canonical owner; archive/delete duplicate only after approval
489,physics/artifacts/bias_report.md,2,choose canonical owner; archive/delete duplicate only after approval
489,physics/artifacts/bias_report.tagged.md,2,choose canonical owner; archive/delete duplicate only after approval
490,physics/artifacts/knowledge_report.md,2,choose canonical owner; archive/delete duplicate only after approval
490,physics/artifacts/test_knowledge_report.md,2,choose canonical owner; archive/delete duplicate only after approval
491,physics/artifacts/reproducibility_results.csv,2,choose canonical owner; archive/delete duplicate only after approval
491,physics/results/phase8a/reproducibility_report.csv,2,choose canonical owner; archive/delete duplicate only after approval
492,physics/artifacts/sanity_report.md,2,choose canonical owner; archive/delete duplicate only after approval
492,physics/artifacts/sanity_report.tagged.md,2,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_1.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_10.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_11.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_12.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_13.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_14.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_15.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_16.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_17.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_18.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_19.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_2.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_20.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_3.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_4.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_5.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_6.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_7.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_8.json,21,choose canonical owner; archive/delete duplicate only after approval
493,physics/artifacts/skeptic_report_lorenz_9.json,21,choose canonical owner; archive/delete duplicate only after approval
494,physics/artifacts/sota_results.csv,2,choose canonical owner; archive/delete duplicate only after approval
494,physics/results/phase8c/sota_benchmark.csv,2,choose canonical owner; archive/delete duplicate only after approval
495,physics/benchmark/bootstrap_statistics.json,2,choose canonical owner; archive/delete duplicate only after approval
495,physics/benchmark/bootstrap_statistics_improved.json,2,choose canonical owner; archive/delete duplicate only after approval
496,physics/benchmark/collapse_analysis.json,2,choose canonical owner; archive/delete duplicate only after approval
496,physics/benchmark/collapse_analysis_improved.json,2,choose canonical owner; archive/delete duplicate only after approval
497,physics/benchmark/reproducibility_metrics.json,2,choose canonical owner; archive/delete duplicate only after approval
497,physics/benchmark/reproducibility_metrics_improved.json,2,choose canonical owner; archive/delete duplicate only after approval
498,physics/artifacts/outputs/20260524_180152_cFvZaI/hall_of_fame.csv,2,choose canonical owner; archive/delete duplicate only after approval
498,physics/artifacts/outputs/20260524_180152_cFvZaI/hall_of_fame.csv.bak,2,choose canonical owner; archive/delete duplicate only after approval
499,physics/artifacts/outputs/20260524_180327_rDFO3r/hall_of_fame.csv,2,choose canonical owner; archive/delete duplicate only after approval
499,physics/artifacts/outputs/20260524_180327_rDFO3r/hall_of_fame.csv.bak,2,choose canonical owner; archive/delete duplicate only after approval
500,physics/artifacts/outputs/20260524_180439_Wye1C4/hall_of_fame.csv,2,choose canonical owner; archive/delete duplicate only after approval
500,physics/artifacts/outputs/20260524_180439_Wye1C4/hall_of_fame.csv.bak,2,choose canonical owner; archive/delete duplicate only after approval
501,physics/artifacts/outputs/20260525_174118_5jPp6q/hall_of_fame.csv,2,choose canonical owner; archive/delete duplicate only after approval
501,physics/artifacts/outputs/20260525_174118_5jPp6q/hall_of_fame.csv.bak,2,choose canonical owner; archive/delete duplicate only after approval
502,physics/artifacts/outputs/20260525_174613_HCyVIO/hall_of_fame.csv,2,choose canonical owner; archive/delete duplicate only after approval
502,physics/artifacts/outputs/20260525_174613_HCyVIO/hall_of_fame.csv.bak,2,choose canonical owner; archive/delete duplicate only after approval
503,physics/artifacts/outputs/20260525_175035_aMn83x/hall_of_fame.csv,2,choose canonical owner; archive/delete duplicate only after approval
503,physics/artifacts/outputs/20260525_175035_aMn83x/hall_of_fame.csv.bak,2,choose canonical owner; archive/delete duplicate only after approval
504,physics/artifacts/outputs/20260525_175453_GdmbdH/hall_of_fame.csv,2,choose canonical owner; archive/delete duplicate only after approval
504,physics/artifacts/outputs/20260525_175453_GdmbdH/hall_of_fame.csv.bak,2,choose canonical owner; archive/delete duplicate only after approval
505,physics/artifacts/outputs/20260525_175919_aMn83x/hall_of_fame.csv,2,choose canonical owner; archive/delete duplicate only after approval
505,physics/artifacts/outputs/20260525_175919_aMn83x/hall_of_fame.csv.bak,2,choose canonical owner; archive/delete duplicate only after approval
506,physics/artifacts/results/harmonic/metrics.csv,2,choose canonical owner; archive/delete duplicate only after approval
