file,owner_subsystem,type,bytes,reason,recommendation
physics/artifacts/autonomous_cycle_candidates.json,physics,.json,14433,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/autonomous_cycle_execution_results.json,physics,.json,29542,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/autonomous_cycle_memory_update.json,physics,.json,76,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/autonomous_cycle_meta_update.json,physics,.json,149,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/autonomous_cycle_metrics.json,physics,.json,774,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/autonomous_cycle_prevalidation.json,physics,.json,18763,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/autonomous_cycle_protocols.json,physics,.json,29802,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/autonomous_cycle_ranking.json,physics,.json,17009,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/autonomous_cycle_report.md,physics,.md,582,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/autonomous_session.json,physics,.json,7520,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/benchmark_accuracy_time.png,physics,.png,44612,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/benchmark_report.md,physics,.md,5999,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/benchmark_results.csv,physics,.csv,4266,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/benchmark_results.json,physics,.json,300,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/bias_knockoff_filter.csv,physics,.csv,444,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/bias_leakage_scan.csv,physics,.csv,1186,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/bias_report.md,physics,.md,643,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/bias_report.tagged.md,physics,.md,643,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/bias_spurious_correlations.csv,physics,.csv,328,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/blind_benchmark_metrics.json,physics,.json,369,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/blind_benchmark_report.md,physics,.md,562,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/blind_benchmark_summary.json,physics,.json,2452,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/bootstrap_results.json,physics,.json,58344,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/claim_level_report.md,physics,.md,348,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/continuity_significance_audit.json,physics,.json,763,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/correlated_features.json,physics,.json,272,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/cross_domain_report.md,physics,.md,354,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/cross_domain_results.json,physics,.json,1253,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/curvature_clusters.png,physics,.png,385685,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/deep_cka_comparison.json,physics,.json,849,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/deformation_flow_pca.png,physics,.png,1460126,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/deformation_flow_projection.json,physics,.json,680789,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/deformation_flow_velocity.png,physics,.png,159978,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/discovery_benchmark_report.json,physics,.json,1665,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/discovery_duffing_sindy.json,physics,.json,675,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/discovery_logistic_pysr.json,physics,.json,575,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/discovery_logistic_sindy.json,physics,.json,383,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/discovery_lorenz_sindy.json,physics,.json,606,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/discovery_report.md,physics,.md,1807,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/discovery_rossler_sindy.json,physics,.json,546,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/discovery_van_der_pol_sindy.json,physics,.json,439,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/domain_adaptation_report.md,physics,.md,595,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/domain_adaptation_results.json,physics,.json,2,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/duffing_oscillator_signature_v2.json,physics,.json,324,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/duffing_signature.json,physics,.json,129,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/epistemic_calibration_metrics.json,physics,.json,5080,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/epistemic_calibration_report.md,physics,.md,1762,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/epistemic_calibration_summary.md,physics,.md,450,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/epistemic_hardening_metrics.json,physics,.json,13680,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/epistemic_hardening_report.md,physics,.md,1651,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/epistemic_hardening_summary.md,physics,.md,457,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/epistemic_recommendations.json,physics,.json,384,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiments.db,physics,.db,12288,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/experiment_cache.db,physics,.db,266240,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/expert_review_hypotheses.json,physics,.json,250,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/expert_validation_report.md,physics,.md,830,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/failure_mode_analysis.json,physics,.json,373,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/falsification_001_results.json,physics,.json,147,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/falsification_002_results.json,physics,.json,136,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/feature_importance_mi.json,physics,.json,3034,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/feature_importance_shap.json,physics,.json,3271,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/final_scientific_assessment.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/final_scientific_assessment.md,physics,.md,2385,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/frontier_audit.json,physics,.json,597,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/frontier_candidates.json,physics,.json,12702,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/frontier_report.md,physics,.md,375,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/frontier_umap.npy,physics,.npy,208,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/generated_experiment_001.md,physics,.md,887,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/generated_experiment_002.md,physics,.md,928,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/geodesic_divergence.png,physics,.png,889261,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/geodesic_field.png,physics,.png,733577,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/geodesic_flow_data.json,physics,.json,419417,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/gp_prediction.png,physics,.png,1278597,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/hpc_audit.json,physics,.json,893,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/hpc_benchmark.csv,physics,.csv,473,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/hpc_benchmark.md,physics,.md,471,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/hpc_efficiency_report.md,physics,.md,555,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/jacobian_determinant.png,physics,.png,169749,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/knowledge_report.md,physics,.md,398,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/kuramoto_model_signature_v2.json,physics,.json,329,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/latent_curvature.png,physics,.png,1040952,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/latent_curvature_data.json,physics,.json,468718,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/latent_dynamics_data.json,physics,.json,815882,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/latent_instability.png,physics,.png,119617,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/latent_metric_density.png,physics,.png,165819,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/logistic_delta_d.png,physics,.png,340029,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/logistic_map_signature_v2.json,physics,.json,315,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/logistic_pca_trajectory.png,physics,.png,359095,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/longitudinal_stability_metrics.json,physics,.json,2322,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/longitudinal_stability_report.md,physics,.md,2808,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/longitudinal_stability_summary.md,physics,.md,516,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/lorenz_rho_comparison.png,physics,.png,292841,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/memory_audit.json,physics,.json,403,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/memory_clusters.json,physics,.json,3622,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/memory_compression_metrics.json,physics,.json,236,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/memory_consolidation_report.md,physics,.md,2964,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/memory_consolidation_summary.md,physics,.md,481,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/memory_health_score.json,physics,.json,241,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/memory_report.md,physics,.md,526,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/memory_stress_report.md,physics,.md,616,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/meta_history_cache.csv,physics,.csv,1235,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/meta_history_cache.meta.json,physics,.json,102,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/meta_history_expanded.csv,physics,.csv,24059,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/meta_learning_audit.json,physics,.json,1127,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/meta_learning_benchmark.csv,physics,.csv,2218,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/meta_learning_benchmark.md,physics,.md,556,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/meta_learning_expansion_report.md,physics,.md,1268,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/meta_learning_report.md,physics,.md,548,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/multi_agent_audit.json,physics,.json,384,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/multi_agent_benchmark.md,physics,.md,1403,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/multi_agent_debates.json,physics,.json,29784,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/neural_ode_duffing.pth,physics,.pth,72580,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/optimal_features.json,physics,.json,73,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/pca_variance.json,physics,.json,2465,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/permutation_results.json,physics,.json,133,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/phase8_completion_report.md,physics,.md,1525,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/physical_validation_anomalies.json,physics,.json,7607,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/physical_validation_report.md,physics,.md,442,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/physical_validation_telemetry.csv,physics,.csv,1202,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/pinn_sigma_diagnosis.md,physics,.md,2075,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/pysr_results.csv,physics,.csv,918,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/qg_discovery_report.md,physics,.md,2032,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/qg_geometric_audit.json,physics,.json,1127,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/qg_pipeline_status.json,physics,.json,1860,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/reality_gap_metrics.json,physics,.json,413,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/reality_gap_report.md,physics,.md,1641,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/reality_gap_summary.md,physics,.md,311,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/real_data_ingestion_report.md,physics,.md,452,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/recalibrated_hypotheses.json,physics,.json,6444,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/recommended_frontier_regions.json,physics,.json,2015,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/redundancy_report.md,physics,.md,891,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/red_team_failures.json,physics,.json,4093,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/renormalization_cycles.png,physics,.png,194952,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/reproducibility_checkpoint_final.csv,physics,.csv,5415,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/reproducibility_metrics.json,physics,.json,292,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/reproducibility_report.md,physics,.md,491,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/reproducibility_results.csv,physics,.csv,8494,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/reproducibility_summary.json,physics,.json,4524,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/resnet1d_ecg.pt,physics,.pt,15459060,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/resnet_metrics.json,physics,.json,2734,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/resnet_predictions.json,physics,.json,158199,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/reviewer_invitation_template.txt,physics,.txt,672,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/review_cycle_log.md,physics,.md,704,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/robustness_report.md,physics,.md,7783,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/robustness_results.csv,physics,.csv,6020,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/sanity_cache.json,physics,.json,316010,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/sanity_log.json,physics,.json,933,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/sanity_report.md,physics,.md,333,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/sanity_report.tagged.md,physics,.md,333,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/scientific_impact_metrics.json,physics,.json,346,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/scientific_impact_report.md,physics,.md,3610,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/scientific_impact_summary.json,physics,.json,577,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/scientific_impact_summary.md,physics,.md,561,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/scientific_readiness_metrics.json,physics,.json,794,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/scientific_readiness_report.md,physics,.md,2112,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/scientific_readiness_summary.md,physics,.md,364,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/scientific_stability_score.json,physics,.json,286,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_1.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_10.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_11.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_12.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_13.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_14.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_15.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_16.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_17.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_18.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_19.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_2.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_20.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_3.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_4.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_5.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_6.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_7.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_8.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/skeptic_report_lorenz_9.json,physics,.json,368,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/sota_report.md,physics,.md,2313,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/sota_results.csv,physics,.csv,3094,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/sota_summary.csv,physics,.csv,689,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/stress_test_data.json,physics,.json,14698,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/stress_test_report.md,physics,.md,1072,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/system_capability_matrix.json,physics,.json,500,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/system_gap_analysis.json,physics,.json,1176,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/system_health_report.json,physics,.json,5589,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/system_health_report.md,physics,.md,1188,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/system_maturity_assessment.md,physics,.md,4398,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/system_maturity_metrics.json,physics,.json,1336,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/system_maturity_report.json,physics,.json,3419,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/system_maturity_report.md,physics,.md,431,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/system_maturity_summary.md,physics,.md,1391,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/test_knowledge_report.md,physics,.md,398,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/theory_audit.json,physics,.json,346,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/theory_autowriter_report.md,physics,.md,372,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/theory_demo.md,physics,.md,2145,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/topological_robustness_ecg200_results.json,physics,.json,1512,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/topological_robustness_lorenz_results.json,physics,.json,1505,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/transfer_audit.json,physics,.json,679,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/universal_atlas_data.json,physics,.json,21885,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/universal_atlas_pca.png,physics,.png,275926,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/universal_atlas_report.md,physics,.md,1117,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/universal_geodesics.png,physics,.png,386425,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/validation_drift_analysis.json,physics,.json,660,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/artifacts/van_der_pol_signature_v2.json,physics,.json,329,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/audits/diversity_report.json,physics,.json,2554,generated extension or report pattern,"keep if cited, otherwise archive by domain"
physics/audits/file_integrity_report.json,physics,.json,3229,generated extension or report pattern,"keep if cited, otherwise archive by domain"
physics/benchmark/benchmark_environment_report.json,physics,.json,490,generated extension or report pattern,"keep if cited, otherwise archive by domain"
physics/figures/ablation_heatmap.pdf,physics,.pdf,23737,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/ablation_heatmap.png,physics,.png,89102,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/architecture_diagram.pdf,physics,.pdf,13528,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/benchmark_radar.pdf,physics,.pdf,22873,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/cka_ev3.pdf,physics,.pdf,16246,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/cka_layers.pdf,physics,.pdf,18019,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/cka_layers_ptbxl.pdf,physics,.pdf,24615,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/demo_attractor.png,physics,.png,1264251,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/ecg200_topological_robustness.pdf,physics,.pdf,37043,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/ev3_vs_drop_ptbxl.pdf,physics,.pdf,32710,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/extrapolation.pdf,physics,.pdf,21579,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/fig1_epistemological_pipeline.pdf,physics,.pdf,298085,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/fig1_epistemological_pipeline.png,physics,.png,325194,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/fig1_epistemological_pipeline.svg,physics,.svg,49891,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/fig2_causal_reranking.pdf,physics,.pdf,238254,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/fig2_causal_reranking.png,physics,.png,416391,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/fig2_causal_reranking.svg,physics,.svg,47729,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/fig3_geometry_vs_attribution.pdf,physics,.pdf,232206,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/fig3_geometry_vs_attribution.png,physics,.png,161477,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/fig3_geometry_vs_attribution.svg,physics,.svg,44250,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/fig4_phase_space_deformation.pdf,physics,.pdf,222462,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/fig4_phase_space_deformation.png,physics,.png,1417390,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/fig4_phase_space_deformation.svg,physics,.svg,254093,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/fig5_bootstrap_kde_final.pdf,physics,.pdf,31094,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/fig5_bootstrap_kde_final.png,physics,.png,345397,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/fig5_bootstrap_kde_final.svg,physics,.svg,83059,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/lorenz_topological_robustness.pdf,physics,.pdf,35747,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/qg_audit_bec_horizon.pdf,physics,.pdf,17694,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/qg_audit_phase_transition.pdf,physics,.pdf,27296,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/qg_audit_spin_network.pdf,physics,.pdf,28492,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/reproducibility_violin.pdf,physics,.pdf,17245,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/reproducibility_violin.png,physics,.png,52839,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/robustness_degradation.pdf,physics,.pdf,19008,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/robustness_degradation.png,physics,.png,57282,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/robustness_ood.pdf,physics,.pdf,17303,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/robustness_ood.png,physics,.png,44660,artifact/result/report folder,"keep if cited, otherwise archive by domain"
physics/figures/sota_cost_performance.pdf,physics,.pdf,20139,artifact/result/report folder,"keep if cited, otherwise archive by domain"
