path,sources,disposition,rationale
docs/PHASE7_KNOWLEDGE_GROWTH.csv,duplicate,KEEP,"Evidence, public report, benchmark result, or active verification baseline."
docs/PHASE7_MOAT_SCORES.csv,duplicate,KEEP,"Evidence, public report, benchmark result, or active verification baseline."
docs/PHASE7_NETWORK_EFFECT_REPORT.md,duplicate,KEEP,"Evidence, public report, benchmark result, or active verification baseline."
docs/PHASE7_NETWORK_EFFECT.csv,duplicate,KEEP,"Evidence, public report, benchmark result, or active verification baseline."
docs/PHASE7_PLATFORM_ANALYSIS.md,duplicate,KEEP,"Evidence, public report, benchmark result, or active verification baseline."
docs/QUANTUM_DOMAIN_REPORT.md,duplicate,KEEP,"Evidence, public report, benchmark result, or active verification baseline."
docs/QUANTUM_FITNESS_REPORT.md,duplicate,KEEP,"Evidence, public report, benchmark result, or active verification baseline."
docs/QUANTUM_KNOWLEDGE_REPORT.md,duplicate,KEEP,"Evidence, public report, benchmark result, or active verification baseline."
docs/QUANTUM_SANDBOX_REPORT.md,duplicate,KEEP,"Evidence, public report, benchmark result, or active verification baseline."
docs/REPRODUCIBILITY_30_SEED_FINAL_REPORT.md,duplicate,KEEP,"Evidence, public report, benchmark result, or active verification baseline."
docs/REPRODUCIBILITY_IMPROVED_30_SEED_FINAL_REPORT.md,duplicate,KEEP,"Evidence, public report, benchmark result, or active verification baseline."
domain_holdout_report.json,generated,REVIEW,Not enough confidence for automated disposition.
evidence_memory.db,generated,REVIEW,Not enough confidence for automated disposition.
external_reproduction_report.json,generated,REVIEW,Not enough confidence for automated disposition.
failure_cause_report.json,generated,REVIEW,Not enough confidence for automated disposition.
fdr_report.json,generated,REVIEW,Not enough confidence for automated disposition.
figures/collapse_evolution.png,generated,REVIEW,Not enough confidence for automated disposition.
figures/dynamic_curvature.png,generated,REVIEW,Not enough confidence for automated disposition.
figures/horizon_evolution.png,generated,REVIEW,Not enough confidence for automated disposition.
figures/inhomogeneous_evolution.png,generated,REVIEW,Not enough confidence for automated disposition.
figures/mass_inflation.png,generated,REVIEW,Not enough confidence for automated disposition.
figures/non_spherical_perturbations.png,generated,REVIEW,Not enough confidence for automated disposition.
figures/parameter_scan.png,generated,REVIEW,Not enough confidence for automated disposition.
figures/phase_space.png,generated,REVIEW,Not enough confidence for automated disposition.
figures/qg_audit_bec_horizon.pdf,generated,REVIEW,Not enough confidence for automated disposition.
figures/qg_audit_phase_transition.pdf,generated,REVIEW,Not enough confidence for automated disposition.
figures/qg_audit_spin_network.pdf,generated,REVIEW,Not enough confidence for automated disposition.
figures/qg_curvature_profiles.png,generated,REVIEW,Not enough confidence for automated disposition.
figures/qg_kretschmann_profiles.png,generated,REVIEW,Not enough confidence for automated disposition.
figures/qg_metric_profiles.png,generated,REVIEW,Not enough confidence for automated disposition.
figures/qnm_spectrum.png,generated,REVIEW,Not enough confidence for automated disposition.
figures/quantum_core_growth.png,generated,REVIEW,Not enough confidence for automated disposition.
figures/remnant_falsification_phase.png,generated,REVIEW,Not enough confidence for automated disposition.
figures/scalar_evolution.png,generated,REVIEW,Not enough confidence for automated disposition.
figures/shockwave_formation.png,generated,REVIEW,Not enough confidence for automated disposition.
geometry_optimal_design.json,duplicate,REVIEW,Not enough confidence for automated disposition.
geometry_optimization_report.md,duplicate,REVIEW,Not enough confidence for automated disposition.
hardware_adversary_report.json,generated,REVIEW,Not enough confidence for automated disposition.
hardware_consensus_report.json,generated,REVIEW,Not enough confidence for automated disposition.
hardware_fdr_report.json,generated,REVIEW,Not enough confidence for automated disposition.
hardware_replication_report.json,generated,REVIEW,Not enough confidence for automated disposition.
hardware_theory_tournament_report.json,generated,REVIEW,Not enough confidence for automated disposition.
historical_recovery_report.json,generated,REVIEW,Not enough confidence for automated disposition.
historical_theory_recovery_report.json,generated,REVIEW,Not enough confidence for automated disposition.
holdout_report.json,generated,REVIEW,Not enough confidence for automated disposition.
label_shuffle_report.json,generated,REVIEW,Not enough confidence for automated disposition.
law_discovery_benchmark_report.json,generated,REVIEW,Not enough confidence for automated disposition.
leakage_forensics_report.json,generated,REVIEW,Not enough confidence for automated disposition.
lineage_report.json,generated,REVIEW,Not enough confidence for automated disposition.
meta_law_validation_report.json,generated,REVIEW,Not enough confidence for automated disposition.
minimality_report.json,generated,REVIEW,Not enough confidence for automated disposition.
novel_structure_report.json,generated,REVIEW,Not enough confidence for automated disposition.
ood_hardware_validation_report.json,generated,REVIEW,Not enough confidence for automated disposition.
optimization_removal_report.json,generated,REVIEW,Not enough confidence for automated disposition.
outputs/20260601_181428_DVRFa6/checkpoint.pkl,generated,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
outputs/20260601_181428_DVRFa6/hall_of_fame.csv,duplicate|generated,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
outputs/20260601_181428_DVRFa6/hall_of_fame.csv.bak,duplicate|generated|stale,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
outputs/20260601_183744_cUWRpJ/checkpoint.pkl,generated,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
outputs/20260601_183744_cUWRpJ/hall_of_fame.csv,duplicate|generated,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
outputs/20260601_183744_cUWRpJ/hall_of_fame.csv.bak,duplicate|generated|stale,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
papers/system/appendix_ev3_formal.tex,duplicate,REVIEW,Not enough confidence for automated disposition.
papers/system/representation_aware_system_identification.aux,duplicate,REVIEW,Not enough confidence for automated disposition.
papers/system/representation_aware_system_identification.bbl,duplicate,REVIEW,Not enough confidence for automated disposition.
papers/system/representation_aware_system_identification.blg,duplicate,REVIEW,Not enough confidence for automated disposition.
papers/system/representation_aware_system_identification.log,duplicate|generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
papers/system/representation_aware_system_identification.out,duplicate,REVIEW,Not enough confidence for automated disposition.
papers/system/representation_aware_system_identification.tex,duplicate,REVIEW,Not enough confidence for automated disposition.
physical_mechanism_validation_report.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/__init__.py,duplicate,REVIEW,Not enough confidence for automated disposition.
physics/agents/__init__.py,duplicate,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/ablation_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/ablation_results.csv,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/ablation_summary.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/adversarial_validation_dataset.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/adversarial_validation_metrics.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/adversarial_validation_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/adversarial_validation_summary.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/agent_specialization_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/autonomous_cycle_benchmark.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/autonomous_cycle_benchmark.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/autonomous_cycle_candidates.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/autonomous_cycle_execution_results.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/autonomous_cycle_memory_update.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/autonomous_cycle_meta_update.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/autonomous_cycle_metrics.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/autonomous_cycle_prevalidation.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/autonomous_cycle_protocols.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/autonomous_cycle_ranking.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/autonomous_cycle_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/autonomous_session.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/benchmark_accuracy_time.png,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/benchmark_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/benchmark_results.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/benchmark_results.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/bias_knockoff_filter.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/bias_leakage_scan.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/bias_report.md,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/bias_report.tagged.md,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/bias_spurious_correlations.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/blind_benchmark_metrics.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/blind_benchmark_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/blind_benchmark_summary.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/bootstrap_results.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/claim_level_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/continuity_significance_audit.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/correlated_features.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/cross_domain_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/cross_domain_results.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/curvature_clusters.png,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/deep_cka_comparison.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/deformation_flow_pca.png,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/deformation_flow_projection.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/deformation_flow_velocity.png,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/discovery_benchmark_report.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/discovery_duffing_sindy.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/discovery_logistic_pysr.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/discovery_logistic_sindy.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/discovery_lorenz_sindy.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/discovery_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/discovery_rossler_sindy.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/discovery_van_der_pol_sindy.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/domain_adaptation_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/domain_adaptation_results.json,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/duffing_oscillator_signature_v2.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/duffing_signature.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/epistemic_calibration_metrics.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/epistemic_calibration_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/epistemic_calibration_summary.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/epistemic_hardening_metrics.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/epistemic_hardening_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/epistemic_hardening_summary.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/epistemic_recommendations.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiment_cache.db,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/_insight_injector.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/baseline_benchmark.py,generated,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
physics/artifacts/experiments_archive/complex_roots_numerical.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/conjecture_engine.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/continuous_attractors.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/continuous_geometry.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/deformation_flow_visualization.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/deformation_flow.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/discriminant_check.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/dummy.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/embedding_neighbors.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/falsification_001.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/falsification_002.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/feigenbaum_hunt.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/generate_phase8a.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/geodesic_flow.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/geodesic_visualization.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/latent_curvature_visualization.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/latent_curvature.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/latent_dynamics_visualization.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/latent_dynamics.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/latent_visualization.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/lorenz_sim.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/lorenz_stability.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/real_roots_sturm.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/solvability_check.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/test_feigenbaum.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/test_num_1.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/test_sym_1.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/test_sym_2.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/test01_num.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/test01_sym.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/test02_num.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/test02_sym.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/test03_num.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/test03_sym.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/test04_num.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/test04_sym.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/test05_num.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/test05_sym.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/topology_miner_v2.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/topology_miner.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments_archive/universal_atlas_visualization.py,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments.db,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments/ecg_noise_robustness.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments/ev3_stability.txt,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments/lorenz_autonomous_metrics.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments/lorenz_extrapolation.npz,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments/noise_robustness_dense.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments/noise_robustness_results.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments/ptbxl_noise_robustness.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/experiments/sindy_library_ablation.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/expert_review_hypotheses.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/expert_validation_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/failure_mode_analysis.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/falsification_001_results.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/falsification_002_results.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/feature_importance_mi.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/feature_importance_shap.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/final_scientific_assessment.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/final_scientific_assessment.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/frontier_audit.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/frontier_candidates.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/frontier_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/frontier_umap.npy,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/generated_experiment_001.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/generated_experiment_002.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/geodesic_divergence.png,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/geodesic_field.png,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/geodesic_flow_data.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/gp_prediction.png,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/hpc_audit.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/hpc_benchmark.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/hpc_benchmark.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/hpc_efficiency_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/jacobian_determinant.png,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/knowledge_report.md,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/kuramoto_model_signature_v2.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/latent_curvature_data.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/latent_curvature.png,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/latent_dynamics_data.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/latent_instability.png,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/latent_metric_density.png,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/logistic_delta_d.png,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/logistic_map_signature_v2.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/logistic_pca_trajectory.png,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/logs_y_reportes/cert_B1_galois.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/logs_y_reportes/cert_B2_bring.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/logs_y_reportes/cert_B3_sturm.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/logs_y_reportes/cross_system_generalization_phase48.log,generated|stale,DELETE_CANDIDATE,Generated/cache/build output; safe only after owner review and regeneration path confirmation.
physics/artifacts/logs_y_reportes/file_dependencies.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/logs_y_reportes/reporte_final.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/longitudinal_stability_metrics.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/longitudinal_stability_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/longitudinal_stability_summary.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/lorenz_rho_comparison.png,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/memory_audit.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/memory_clusters.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/memory_compression_metrics.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/memory_consolidation_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/memory_consolidation_summary.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/memory_health_score.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/memory_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/memory_stress_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/meta_history_cache.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/meta_history_cache.meta.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/meta_history_expanded.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/meta_learning_audit.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/meta_learning_benchmark.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/meta_learning_benchmark.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/meta_learning_expansion_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/meta_learning_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/migrations/add_noise_seed.sql,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/multi_agent_audit.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/multi_agent_benchmark.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/multi_agent_debates.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/neural_ode_duffing.pth,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/optimal_features.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260524_180152_cFvZaI/checkpoint.pkl,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260524_180152_cFvZaI/hall_of_fame.csv,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260524_180152_cFvZaI/hall_of_fame.csv.bak,duplicate|generated|stale,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
physics/artifacts/outputs/20260524_180327_rDFO3r/checkpoint.pkl,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260524_180327_rDFO3r/hall_of_fame.csv,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260524_180327_rDFO3r/hall_of_fame.csv.bak,duplicate|generated|stale,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
physics/artifacts/outputs/20260524_180439_Wye1C4/checkpoint.pkl,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260524_180439_Wye1C4/hall_of_fame.csv,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260524_180439_Wye1C4/hall_of_fame.csv.bak,duplicate|generated|stale,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
physics/artifacts/outputs/20260525_174118_5jPp6q/checkpoint.pkl,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260525_174118_5jPp6q/hall_of_fame.csv,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260525_174118_5jPp6q/hall_of_fame.csv.bak,duplicate|generated|stale,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
physics/artifacts/outputs/20260525_174613_HCyVIO/checkpoint.pkl,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260525_174613_HCyVIO/hall_of_fame.csv,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260525_174613_HCyVIO/hall_of_fame.csv.bak,duplicate|generated|stale,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
physics/artifacts/outputs/20260525_175035_aMn83x/checkpoint.pkl,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260525_175035_aMn83x/hall_of_fame.csv,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260525_175035_aMn83x/hall_of_fame.csv.bak,duplicate|generated|stale,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
physics/artifacts/outputs/20260525_175453_GdmbdH/checkpoint.pkl,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260525_175453_GdmbdH/hall_of_fame.csv,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260525_175453_GdmbdH/hall_of_fame.csv.bak,duplicate|generated|stale,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
physics/artifacts/outputs/20260525_175919_aMn83x/checkpoint.pkl,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260525_175919_aMn83x/hall_of_fame.csv,duplicate|generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/outputs/20260525_175919_aMn83x/hall_of_fame.csv.bak,duplicate|generated|stale,ARCHIVE,Generated evidence or historical result; move only with manifest and compatibility path if referenced.
physics/artifacts/pca_variance.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/permutation_results.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/phase8_completion_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/phase8_flags/8a_done,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/phase8_flags/8b_done,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/phase8_flags/8c_done,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/phase8_flags/8d_done,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/phase8_flags/8e_done,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/physical_validation_anomalies.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/physical_validation_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/physical_validation_telemetry.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/pinn_sigma_diagnosis.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/pysr_results.csv,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/qg_discovery_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/qg_geometric_audit.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/qg_pipeline_status.json,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/real_data_ingestion_report.md,generated,REVIEW,Not enough confidence for automated disposition.
physics/artifacts/reality_gap_metrics.json,generated,REVIEW,Not enough confidence for automated disposition.
