file,source_domain,target_domain,import,cross_domain,note
quantum/theory/theory_compression.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/theory/theory_evolution.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/theory/theory_generator.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/theory/theory_tournament.py,quantum,quantum,quantum.theory.theory_memory,False,
quantum/validation/run_adversarial_audit.py,quantum,quantum,quantum.law_validation.replication_engine,False,
quantum/validation/run_adversarial_audit.py,quantum,quantum,quantum.law_validation.cross_simulator_validator,False,
quantum/validation/run_adversarial_audit.py,quantum,quantum,quantum.law_validation.holdout_validation,False,
quantum/validation/run_adversarial_audit.py,quantum,quantum,quantum.law_validation.counterexample_discovery,False,
quantum/validation/run_adversarial_audit.py,quantum,quantum,quantum.law_validation.law_blind_validation,False,
quantum/validation/run_adversarial_audit.py,quantum,quantum,quantum.law_validation.synthetic_world_generator,False,
quantum/validation/run_adversarial_audit.py,quantum,quantum,quantum.law_validation.historical_recovery,False,
quantum/validation/run_adversarial_audit.py,quantum,quantum,quantum.law_validation.fdr_audit,False,
quantum/validation/run_adversarial_audit.py,quantum,quantum,quantum.law_validation.law_compression,False,
quantum/validation/run_adversarial_audit.py,quantum,quantum,quantum.law_validation.law_minimality,False,
quantum/validation/run_adversarial_audit.py,quantum,quantum,quantum.law_validation.meta_law_validation,False,
quantum/validation/run_adversarial_audit.py,quantum,quantum,quantum.law_validation.law_retraction,False,
quantum/validation/run_adversarial_audit.py,quantum,quantum,quantum.law_validation.scientific_consensus,False,
quantum/validation/run_adversarial_audit.py,quantum,quantum,quantum.law_validation.grand_adversarial_audit,False,
quantum/validation/run_cross_simulator_validation.py,quantum,quantum,quantum.law_validation.cross_simulator_validator,False,
quantum/validation/run_evidence_audit.py,quantum,quantum,quantum.evidence_audit.evidence_memory,False,
quantum/validation/run_evidence_audit.py,quantum,quantum,quantum.evidence_audit.hardware_evidence_inventory,False,
quantum/validation/run_evidence_audit.py,quantum,quantum,quantum.evidence_audit.effective_sample_size,False,
quantum/validation/run_evidence_audit.py,quantum,quantum,quantum.evidence_audit.dependence_leakage_audit,False,
quantum/validation/run_evidence_audit.py,quantum,quantum,quantum.evidence_audit.correlation_forensics,False,
quantum/validation/run_evidence_audit.py,quantum,quantum,quantum.evidence_audit.technology_diversity,False,
quantum/validation/run_evidence_audit.py,quantum,quantum,quantum.evidence_audit.vendor_independence,False,
quantum/validation/run_evidence_audit.py,quantum,quantum,quantum.evidence_audit.calibration_diversity,False,
quantum/validation/run_evidence_audit.py,quantum,quantum,quantum.evidence_audit.benchmark_diversity,False,
quantum/validation/run_evidence_audit.py,quantum,quantum,quantum.evidence_audit.noise_law_redundancy,False,
quantum/validation/run_evidence_audit.py,quantum,quantum,quantum.evidence_audit.counterfactual_evidence,False,
quantum/validation/run_evidence_audit.py,quantum,quantum,quantum.evidence_audit.evidence_stress_tests,False,
quantum/validation/run_evidence_audit.py,quantum,quantum,quantum.evidence_audit.discovery_readiness,False,
quantum/validation/run_evidence_audit.py,quantum,quantum,quantum.evidence_audit.evidence_consensus,False,
quantum/validation/run_external_audit.py,quantum,quantum,quantum.external_audit.forensic_export_engine,False,
quantum/validation/run_external_audit.py,quantum,quantum,quantum.external_audit.chain_of_custody,False,
quantum/validation/run_external_audit.py,quantum,quantum,quantum.external_audit.hostile_leakage_audit,False,
quantum/validation/run_external_audit.py,quantum,quantum,quantum.external_audit.circular_validation_audit,False,
quantum/validation/run_external_audit.py,quantum,quantum,quantum.external_audit.red_team_reimplementation,False,
quantum/validation/run_external_audit.py,quantum,quantum,quantum.external_audit.double_blind_reproduction,False,
quantum/validation/run_external_audit.py,quantum,quantum,quantum.external_audit.adversarial_model_tournament,False,
quantum/validation/run_external_audit.py,quantum,quantum,quantum.external_audit.external_hardware_challenge,False,
quantum/validation/run_external_audit.py,quantum,quantum,quantum.external_audit.independent_physics_review,False,
quantum/validation/run_external_audit.py,quantum,quantum,quantum.external_audit.external_review_panel,False,
quantum/validation/run_external_audit.py,quantum,quantum,quantum.external_audit.meta_reproduction_engine,False,
quantum/validation/run_external_audit.py,quantum,quantum,quantum.external_audit.external_epistemic_verdict,False,
quantum/validation/run_hardware_validation.py,quantum,quantum,quantum.hardware.hardware_runner,False,
quantum/validation/run_hardware_validation.py,quantum,quantum,quantum.hardware.theory_experiment_generator,False,
quantum/validation/run_hardware_validation.py,quantum,quantum,quantum.hardware.preregistered_predictions,False,
quantum/validation/run_hardware_validation.py,quantum,quantum,quantum.hardware.hardware_replication,False,
quantum/validation/run_hardware_validation.py,quantum,quantum,quantum.hardware.temporal_stability,False,
quantum/validation/run_hardware_validation.py,quantum,quantum,quantum.hardware.calibration_audit,False,
quantum/validation/run_hardware_validation.py,quantum,quantum,quantum.hardware.hardware_adversary,False,
quantum/validation/run_hardware_validation.py,quantum,quantum,quantum.hardware.ood_hardware_validation,False,
quantum/validation/run_hardware_validation.py,quantum,quantum,quantum.hardware.physical_mechanism_validation,False,
quantum/validation/run_hardware_validation.py,quantum,quantum,quantum.hardware.hardware_fdr_audit,False,
quantum/validation/run_hardware_validation.py,quantum,quantum,quantum.hardware.hardware_theory_tournament,False,
quantum/validation/run_hardware_validation.py,quantum,quantum,quantum.hardware.reality_evolution,False,
quantum/validation/run_hardware_validation.py,quantum,quantum,quantum.hardware.external_reproduction,False,
quantum/validation/run_hardware_validation.py,quantum,quantum,quantum.hardware.negative_results_repository,False,
quantum/validation/run_hardware_validation.py,quantum,quantum,quantum.hardware.hardware_consensus,False,
quantum/validation/run_historical_recovery.py,quantum,quantum,quantum.law_validation.historical_recovery,False,
quantum/validation/run_independent_reproduction.py,quantum,quantum,quantum.reality_native.independent_theory_export,False,
quantum/validation/run_independent_reproduction.py,quantum,quantum,quantum.reality_native.theory_reconstruction,False,
quantum/validation/run_independent_reproduction.py,quantum,quantum,quantum.reality_native.prediction_locking_engine,False,
quantum/validation/run_independent_reproduction.py,quantum,quantum,quantum.reality_native.independent_validation_dataset,False,
quantum/validation/run_independent_reproduction.py,quantum,quantum,quantum.reality_native.independent_reproduction_tournament,False,
quantum/validation/run_independent_reproduction.py,quantum,quantum,quantum.reality_native.cross_lab_simulation,False,
quantum/validation/run_independent_reproduction.py,quantum,quantum,quantum.reality_native.reproduction_leakage_audit,False,
quantum/validation/run_independent_reproduction.py,quantum,quantum,quantum.reality_native.independent_epistemic_verdict,False,
quantum/validation/run_independent_reproduction.py,quantum,quantum,quantum.reality_native.external_reimplementation_challenge,False,
quantum/validation/run_novel_physics.py,quantum,quantum,quantum.reality_native.domain_expansion_engine,False,
quantum/validation/run_novel_physics.py,quantum,quantum,quantum.reality_native.parallel_theory_discovery,False,
quantum/validation/run_novel_physics.py,quantum,quantum,quantum.novel_physics.standard_physics_models,False,
quantum/validation/run_novel_physics.py,quantum,quantum,quantum.novel_physics.physics_baseline_library,False,
quantum/validation/run_novel_physics.py,quantum,quantum,quantum.novel_physics.known_effect_catalog,False,
quantum/validation/run_novel_physics.py,quantum,quantum,quantum.novel_physics.residual_frontier_engine,False,
quantum/validation/run_novel_physics.py,quantum,quantum,quantum.novel_physics.novel_effect_extractor,False,
quantum/validation/run_novel_physics.py,quantum,quantum,quantum.novel_physics.impossible_prediction_generator,False,
quantum/validation/run_novel_physics.py,quantum,quantum,quantum.novel_physics.experiment_designer,False,
quantum/validation/run_novel_physics.py,quantum,quantum,quantum.novel_physics.novel_prediction_lock,False,
quantum/validation/run_novel_physics.py,quantum,quantum,quantum.novel_physics.novel_prediction_registry,False,
quantum/validation/run_novel_physics.py,quantum,quantum,quantum.novel_physics.independent_novel_physics_validation,False,
quantum/validation/run_novel_physics.py,quantum,quantum,quantum.novel_physics.alternative_explanation_audit,False,
quantum/validation/run_novel_physics.py,quantum,quantum,quantum.novel_physics.physics_impact_assessor,False,
quantum/validation/run_reality_native_confirmation.py,quantum,quantum,quantum.reality_native.reality_native_confirmation,False,
quantum/validation/run_reality_native_discovery.py,quantum,quantum,quantum.reality_native.reality_gap_extractor,False,
quantum/validation/run_reality_native_discovery.py,quantum,quantum,quantum.reality_native.anomaly_clustering,False,
quantum/validation/run_reality_native_discovery.py,quantum,quantum,quantum.reality_native.reality_native_law_discovery,False,
quantum/validation/run_reality_native_discovery.py,quantum,quantum,quantum.reality_native.causal_mechanism_discovery,False,
quantum/validation/run_reality_native_discovery.py,quantum,quantum,quantum.reality_native.theory_synthesis,False,
quantum/validation/run_reality_native_discovery.py,quantum,quantum,quantum.reality_native.prediction_generator,False,
quantum/validation/run_reality_native_discovery.py,quantum,quantum,quantum.reality_native.replication_audit,False,
quantum/validation/run_reality_native_discovery.py,quantum,quantum,quantum.reality_native.adversarial_review,False,
quantum/validation/run_reality_native_discovery.py,quantum,quantum,quantum.reality_native.epistemic_classification,False,
quantum/validation/run_replication_program.py,quantum,quantum,quantum.law_validation.replication_engine,False,
quantum/validation/run_revision_engine.py,quantum,quantum,quantum.revision.failure_attribution,False,
quantum/validation/run_revision_engine.py,quantum,quantum,quantum.revision.mechanism_survival,False,
quantum/validation/run_revision_engine.py,quantum,quantum,quantum.revision.theory_surgery,False,
quantum/validation/run_revision_engine.py,quantum,quantum,quantum.revision.residual_discovery,False,
quantum/validation/run_revision_engine.py,quantum,quantum,quantum.revision.noise_meta_law_discovery,False,
quantum/validation/run_revision_engine.py,quantum,quantum,quantum.revision.theory_revision_tournament,False,
quantum/validation/run_revision_engine.py,quantum,quantum,quantum.revision.bayesian_updating,False,
quantum/validation/run_revision_engine.py,quantum,quantum,quantum.revision.reality_gap_quantification,False,
quantum/validation/run_scientific_reproduction.py,quantum,quantum,quantum.scientific_reproduction.scientific_dossier_export,False,
quantum/validation/run_scientific_reproduction.py,quantum,quantum,quantum.scientific_reproduction.independent_reanalysis,False,
quantum/validation/run_scientific_reproduction.py,quantum,quantum,quantum.scientific_reproduction.assumption_destruction,False,
quantum/validation/run_scientific_reproduction.py,quantum,quantum,quantum.scientific_reproduction.alternative_explanation_factory,False,
quantum/validation/run_scientific_reproduction.py,quantum,quantum,quantum.scientific_reproduction.multi_lab_consensus,False,
quantum/validation/run_scientific_reproduction.py,quantum,quantum,quantum.scientific_reproduction.evidence_quality_engine,False,
quantum/validation/run_scientific_reproduction.py,quantum,quantum,quantum.scientific_reproduction.publication_readiness,False,
quantum/validation/run_scientific_reproduction.py,quantum,quantum,quantum.scientific_reproduction.community_acceptance,False,
quantum/validation/run_scientific_reproduction.py,quantum,quantum,quantum.scientific_reproduction.meta_analysis,False,
quantum/validation/run_scientific_reproduction.py,quantum,quantum,quantum.scientific_reproduction.scientific_consensus_verdict,False,
quantum/validation/run_synthetic_worlds.py,quantum,quantum,quantum.law_validation.synthetic_world_generator,False,
quantum/validation/run_theory_engine.py,quantum,quantum,quantum.theory.theory_generator,False,
quantum/validation/run_theory_engine.py,quantum,quantum,quantum.theory.mechanism_engine,False,
quantum/validation/run_theory_engine.py,quantum,quantum,quantum.theory.mechanistic_grounding,False,
quantum/validation/run_theory_engine.py,quantum,quantum,quantum.theory.theory_compression,False,
quantum/validation/run_theory_engine.py,quantum,quantum,quantum.theory.law_coverage,False,
quantum/validation/run_theory_engine.py,quantum,quantum,quantum.theory.prediction_engine,False,
quantum/validation/run_theory_engine.py,quantum,quantum,quantum.theory.independent_confirmation,False,
quantum/validation/run_theory_engine.py,quantum,quantum,quantum.theory.synthetic_theory_recovery,False,
quantum/validation/run_theory_engine.py,quantum,quantum,quantum.theory.historical_recovery,False,
quantum/validation/run_theory_engine.py,quantum,quantum,quantum.theory.theory_tournament,False,
quantum/validation/run_theory_engine.py,quantum,quantum,quantum.theory.theory_evolution,False,
quantum/validation/run_theory_engine.py,quantum,quantum,quantum.theory.blind_validation,False,
quantum/validation/run_theory_engine.py,quantum,quantum,quantum.theory.adversarial_theory_tests,False,
quantum/validation/run_theory_factory.py,quantum,quantum,quantum.reality_native.domain_expansion_engine,False,
quantum/validation/run_theory_factory.py,quantum,quantum,quantum.reality_native.parallel_theory_discovery,False,
quantum/validation/run_theory_factory.py,quantum,quantum,quantum.reality_native.theory_diversity_analyzer,False,
quantum/validation/run_theory_factory.py,quantum,quantum,quantum.reality_native.mass_confirmation_engine,False,
quantum/validation/run_theory_factory.py,quantum,quantum,quantum.reality_native.mass_reproduction_engine,False,
quantum/validation/run_theory_factory.py,quantum,quantum,quantum.reality_native.theory_survival_analysis,False,
quantum/validation/run_theory_factory.py,quantum,quantum,quantum.reality_native.theory_factory_score,False,
quantum/validation/run_theory_factory.py,quantum,quantum,quantum.reality_native.false_discovery_control,False,
quantum/validation/run_theory_factory.py,quantum,quantum,quantum.reality_native.theory_economics_engine,False,
quantum/validation/run_theory_factory.py,quantum,quantum,quantum.reality_native.theory_factory_classifier,False,
quantum/validation/run_theory_factory.py,quantum,quantum,quantum.reality_native.adversarial_factory_challenge,False,
satelite/satellite/run_warp_simulation.py,satelite,satellite,satellite.warp.warp_thermal_injection,True,
satelite/satellite/run_warp_simulation.py,satelite,satellite,satellite.thermal.fdir_engine,True,
satelite/tests/test_run_thermal_pipeline.py,satelite,satellite,satellite.run_thermal_pipeline,True,
satelite/tests/test_run_thermal_pipeline.py,satelite,satellite,satellite.run_thermal_pipeline,True,
satelite/physics/core/neurosymbolic/pinn.py,satelite,physics,physics.pinn_module,True,
satelite/physics/core/neurosymbolic/__init__.py,satelite,physics,physics.core.neurosymbolic.pinn,True,
satelite/physics/core/neurosymbolic/__init__.py,satelite,physics,physics.core.neurosymbolic.neural_ode,True,
satelite/physics/core/neurosymbolic/__init__.py,satelite,physics,physics.core.neurosymbolic.symbolic,True,
satelite/satellite/adcs/adcs_thermal_coupling.py,satelite,satellite,satellite.thermal.multi_node_thermal_network,True,
satelite/satellite/autonomy/self_healing_twin.py,satelite,satellite,satellite.thermal.multi_node_thermal_network,True,
satelite/satellite/estimation/nominal_ekf_validation.py,satelite,satellite,satellite.thermal.multi_node_thermal_network,True,
satelite/satellite/estimation/nominal_ekf_validation.py,satelite,satellite,satellite.estimation.robust_los_ekf,True,
satelite/satellite/estimation/robust_los_ekf.py,satelite,satellite,satellite.thermal.multi_node_thermal_network,True,
satelite/satellite/flight/export_to_onnx.py,satelite,physics,physics.core.neurosymbolic.pinn,True,
satelite/satellite/flight/export_to_onnx.py,satelite,satellite,satellite.thermal.train_surrogate_models,True,
satelite/satellite/ops/mission_operations.py,satelite,satellite,satellite.thermal.multi_node_thermal_network,True,
satelite/satellite/platform/thermal_os.py,satelite,satellite,satellite.thermal.multi_node_thermal_network,True,
satelite/satellite/radiation/seu_analysis.py,satelite,satellite,satellite.thermal.train_surrogate_models,True,
satelite/satellite/thermal/cavity_radiation_model.py,satelite,satellite,satellite.thermal.multi_node_thermal_network,True,
satelite/satellite/thermal/discover_thermal_equations.py,satelite,physics,physics.core.neurosymbolic.symbolic,True,
satelite/satellite/thermal/fdir_engine.py,satelite,satellite,satellite.thermal.multi_node_thermal_network,True,
satelite/satellite/thermal/hil_real_hardware.py,satelite,satellite,satellite.thermal.multi_node_thermal_network,True,
satelite/satellite/thermal/observability_analysis.py,satelite,satellite,satellite.thermal.multi_node_thermal_network,True,
satelite/satellite/thermal/stiff_solver_benchmark.py,satelite,satellite,satellite.thermal.multi_node_thermal_network,True,
satelite/satellite/thermal/train_thermal_neural_ode.py,satelite,physics,physics.core.neurosymbolic.neural_ode,True,
satelite/satellite/thermal/train_thermal_neural_ode.py,satelite,physics,physics.experiment_versioning,True,
satelite/satellite/thermal/train_thermal_pinn.py,satelite,physics,physics.core.neurosymbolic.pinn,True,
satelite/satellite/thermal/train_thermal_pinn.py,satelite,physics,physics.experiment_versioning,True,
satelite/satellite/thermal/transient_power_profiles.py,satelite,satellite,satellite.thermal.multi_node_thermal_network,True,
satelite/satellite/uq/full_orbit_montecarlo.py,satelite,satellite,satellite.thermal.multi_node_thermal_network,True,
satelite/satellite/validation/flight_heritage_compare.py,satelite,satellite,satellite.thermal.multi_node_thermal_network,True,
satelite/satellite/warp/warp_thermal_injection.py,satelite,satellite,satellite.thermal.multi_node_thermal_network,True,
